lemma,aspect,praes,fut,praet,inf,imper,gerund,partcp.act.past,partcp.act.nonpast,partcp.pass.past,partcp.pass.nonpast,rel_usage
оклеивать,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
оклеить,pf,0.0,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,2.001772478540089e-05
окликать,ipf,0.26666666666666666,0.0,0.6666666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.729689743463758e-05
окликнуть,pf,0.0,0.08695652173913043,0.8405797101449275,0.07246376811594203,0.0,0.0,0.0,0.0,0.0,0.0,0.00012556572819933287
оковать,pf,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,2.001772478540089e-05
околачивать,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
околдовать,pf,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,9.09896581154586e-06
околеть,pf,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,5.459379486927516e-06
окольцевать,pf,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,5.459379486927516e-06
окончить,pf,0.0,0.03888888888888889,0.6166666666666667,0.05555555555555555,0.005555555555555556,0.09444444444444444,0.06111111111111111,0.0,0.12777777777777777,0.0,0.00032756276921565097
окончиться,pf,0.0,0.10810810810810811,0.8378378378378378,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,6.733234700543936e-05
окопать,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
окопаться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0918758973855031e-05
окоротить,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
окостеневать,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
окостенеть,pf,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,2.001772478540089e-05
окотиться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
окоченеть,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2738552136164203e-05
окрасить,pf,0.0,0.06521739130434782,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.9130434782608695,0.0,8.37104854662219e-05
окраситься,pf,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0918758973855031e-05
окрашивать,ipf,0.3,0.0,0.2,0.2,0.0,0.3,0.0,0.0,0.0,0.0,1.819793162309172e-05
окрашиваться,ipf,0.9166666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1837517947710062e-05
окрепнуть,ipf,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.459379486927516e-06
окрепнуть,pf,0.0,0.11428571428571428,0.4857142857142857,0.14285714285714285,0.0,0.02857142857142857,0.22857142857142856,0.0,0.0,0.0,6.369276068082101e-05
окрестить,pf,0.0,0.125,0.7916666666666666,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,4.3675035895420125e-05
окровавить,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3657311110019234e-05
окропить,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.819793162309172e-06
окроплять,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
округлить,pf,0.0,0.0,0.625,0.0,0.0,0.125,0.0,0.0,0.25,0.0,2.9116690596946752e-05
округлиться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.459379486927516e-06
округлять,ipf,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,5.459379486927516e-06
округляться,ipf,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.459379486927516e-06
окружать,ipf,0.17901234567901234,0.0,0.25308641975308643,0.043209876543209874,0.012345679012345678,0.006172839506172839,0.15432098765432098,0.35185185185185186,0.0,0.0,0.00029480649229408586
окружить,pf,0.0,0.0748663101604278,0.2620320855614973,0.053475935828877004,0.0,0.0053475935828877,0.026737967914438502,0.0,0.5775401069518716,0.0,0.00034030132135181516
окрутить,pf,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
окручиваться,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
окрылить,pf,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0918758973855031e-05
окрылиться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
окрылять,ipf,0.4,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,9.09896581154586e-06
окультуривать,ipf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
окунать,ipf,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,1.2738552136164203e-05
окунаться,ipf,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0918758973855031e-05
окунуть,pf,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.2738552136164203e-05
окунуться,pf,0.0,0.058823529411764705,0.7058823529411765,0.11764705882352941,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,3.0936483759255924e-05
окупать,ipf,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,5.459379486927516e-06
окупаться,ipf,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0918758973855031e-05
окупить,pf,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.459379486927516e-06
окупиться,pf,0.0,0.875,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.4558345298473376e-05
окуривать,ipf,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
окутать,pf,0.0,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.0,0.0,0.07692307692307693,0.0,0.7307692307692307,0.0,4.731462222003847e-05
окутаться,pf,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,5.459379486927516e-06
окутывать,ipf,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0918758973855031e-05
окутываться,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
окучивать,ipf,0.16666666666666666,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0918758973855031e-05
окучить,pf,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,5.459379486927516e-06
оледенеть,pf,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,9.09896581154586e-06
оледенить,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
олицетворять,ipf,0.42105263157894735,0.05263157894736842,0.3684210526315789,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,3.457607008387427e-05
омертветь,pf,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0918758973855031e-05
омертвить,pf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
омолаживать,ipf,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.625,0.0,0.0,1.4558345298473376e-05
омолаживаться,ipf,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.459379486927516e-06
омолодить,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
омрачать,ipf,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.0918758973855031e-05
омрачаться,ipf,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.459379486927516e-06
омрачить,pf,0.0,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,2.001772478540089e-05
омрачиться,pf,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0918758973855031e-05
омывать,ipf,0.09090909090909091,0.0,0.36363636363636365,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.2727272727272727,2.001772478540089e-05
омываться,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
омыть,pf,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,9.09896581154586e-06
онеметь,pf,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.0,3.821565640849261e-05
онемечиться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
опадать,ipf,0.3333333333333333,0.0,0.2777777777777778,0.1111111111111111,0.0,0.1111111111111111,0.0,0.16666666666666666,0.0,0.0,3.2756276921565095e-05
опаздывать,ipf,0.37037037037037035,0.0,0.37037037037037035,0.1111111111111111,0.07407407407407407,0.05555555555555555,0.0,0.018518518518518517,0.0,0.0,9.826883076469528e-05
опалить,pf,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,2.729689743463758e-05
опалиться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
опаляться,ipf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
опасть,pf,0.0,0.029411764705882353,0.35294117647058826,0.029411764705882353,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,6.187296751851185e-05
опахать,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.819793162309172e-06
опахнуть,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
опередить,pf,0.0,0.0851063829787234,0.48936170212765956,0.23404255319148937,0.02127659574468085,0.1276595744680851,0.0425531914893617,0.0,0.0,0.0,8.553027862853108e-05
опережать,ipf,0.1956521739130435,0.0,0.10869565217391304,0.06521739130434782,0.0,0.21739130434782608,0.0,0.41304347826086957,0.0,0.0,8.37104854662219e-05
опереть,pf,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,7.279172649236688e-06
опереться,pf,0.0,0.05263157894736842,0.2982456140350877,0.19298245614035087,0.0,0.45614035087719296,0.0,0.0,0.0,0.0,0.0001037282102516228
оперировать,ipf,0.24324324324324326,0.02702702702702703,0.3783783783783784,0.2702702702702703,0.0,0.02702702702702703,0.0,0.05405405405405406,0.0,0.0,6.733234700543936e-05
оперировать,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
оперить,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.639586324618344e-06
оперять,ipf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.819793162309172e-06
оперяться,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
опечалить,pf,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,9.09896581154586e-06
опечалиться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
опечатать,pf,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.5,0.0,2.1837517947710062e-05
опечатывать,ipf,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-06
опечатываться,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
опиливать,ipf,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.459379486927516e-06
опилить,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.819793162309172e-06
опираться,ipf,0.33613445378151263,0.008403361344537815,0.13445378151260504,0.12605042016806722,0.0,0.3949579831932773,0.0,0.0,0.0,0.0,0.00021655538631479147
описать,pf,0.0,0.09060402684563758,0.16778523489932887,0.1644295302013423,0.0436241610738255,0.006711409395973154,0.006711409395973154,0.0,0.5201342281879194,0.0,0.0005422983623681332
описаться,pf,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09896581154586e-06
описывать,ipf,0.2413793103448276,0.022988505747126436,0.14367816091954022,0.21264367816091953,0.0,0.06896551724137931,0.0,0.21839080459770116,0.0,0.09195402298850575,0.0003166440102417959
описываться,ipf,0.85,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-05
опиться,pf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
оплавить,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.819793162309172e-06
оплакать,pf,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.639586324618344e-06
оплакивать,ipf,0.06666666666666667,0.06666666666666667,0.4,0.2,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,2.729689743463758e-05
оплатить,pf,0.0,0.2727272727272727,0.16363636363636364,0.43636363636363634,0.0,0.0,0.01818181818181818,0.0,0.10909090909090909,0.0,0.00010008862392700446
оплачивать,ipf,0.32727272727272727,0.0,0.16363636363636364,0.2,0.01818181818181818,0.03636363636363636,0.0,0.0,0.0,0.2545454545454545,0.00010008862392700446
оплевать,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.819793162309172e-06
оплеснуть,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
оплести,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2738552136164203e-05
оплетать,ipf,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,5.459379486927516e-06
оплешиветь,pf,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.639586324618344e-06
оплодотворить,pf,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,1.6378138460782548e-05
оплодотвориться,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
оплодотворять,ipf,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.459379486927516e-06
оплошать,pf,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.459379486927516e-06
оплывать,ipf,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,9.09896581154586e-06
оплыть,pf,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0918758973855031e-05
оповестить,pf,0.0,0.17647058823529413,0.5882352941176471,0.11764705882352941,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,3.0936483759255924e-05
оповещать,ipf,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,2.3657311110019234e-05
опоганить,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.819793162309172e-06
опоздать,pf,0.0,0.14285714285714285,0.6122448979591837,0.12244897959183673,0.030612244897959183,0.05102040816326531,0.04081632653061224,0.0,0.0,0.0,0.00017833972990629886
опознавать,ipf,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,7.279172649236688e-06
опознать,pf,0.0,0.25,0.375,0.16666666666666666,0.0,0.041666666666666664,0.041666666666666664,0.0,0.125,0.0,4.3675035895420125e-05
опозорить,pf,0.0,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.729689743463758e-05
опозориться,pf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
опоить,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
ополаскивать,ipf,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-06
ополаскиваться,ipf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
оползать,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
оползти,pf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
ополовинить,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.819793162309172e-06
ополоснуть,pf,0.0,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,2.001772478540089e-05
ополоснуться,pf,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-06
ополчаться,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
ополчиться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4558345298473376e-05
опоминаться,ipf,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
опомниться,pf,0.0,0.07692307692307693,0.5494505494505495,0.1978021978021978,0.07692307692307693,0.0989010989010989,0.0,0.0,0.0,0.0,0.00016560117777013463
опоражнивать,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
опорожнять,ipf,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,5.459379486927516e-06
опорочить,pf,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.639586324618344e-06
опохмелиться,pf,0.0,0.1,0.2,0.5,0.1,0.0,0.1,0.0,0.0,0.0,1.819793162309172e-05
опохмеляться,ipf,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0918758973855031e-05
опошлить,pf,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
опошлять,ipf,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.459379486927516e-06
опоэтизировать,pf,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
опоясать,pf,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,7.279172649236688e-06
опоясывать,ipf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.639586324618344e-06
оправдать,pf,0.0,0.13636363636363635,0.22727272727272727,0.3181818181818182,0.00909090909090909,0.0,0.0,0.0,0.3090909090909091,0.0,0.00020017724785400891
оправдаться,pf,0.0,0.05714285714285714,0.4857142857142857,0.45714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,6.369276068082101e-05
оправдывать,ipf,0.37681159420289856,0.0,0.3188405797101449,0.10144927536231885,0.0,0.13043478260869565,0.014492753623188406,0.057971014492753624,0.0,0.0,0.00012556572819933287
оправдываться,ipf,0.10606060606060606,0.0,0.48484848484848486,0.2878787878787879,0.015151515151515152,0.10606060606060606,0.0,0.0,0.0,0.0,0.00012010634871240535
оправить,pf,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0918758973855031e-05
оправиться,pf,0.0,0.05,0.55,0.3,0.0,0.1,0.0,0.0,0.0,0.0,3.639586324618344e-05
оправлять,ipf,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,3.639586324618344e-06
оправляться,ipf,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
опрашивать,ipf,0.1,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.2,1.819793162309172e-05
определить,pf,0.0,0.0695517774343122,0.1947449768160742,0.33539412673879443,0.15301391035548687,0.013910355486862442,0.01854714064914992,0.0,0.21483771251931993,0.0,0.0011774061760140343
определиться,pf,0.0,0.15,0.5333333333333333,0.2833333333333333,0.016666666666666666,0.0,0.016666666666666666,0.0,0.0,0.0,0.00010918758973855032
определять,ipf,0.43301435406698563,0.01674641148325359,0.12200956937799043,0.1291866028708134,0.004784688995215311,0.02631578947368421,0.011961722488038277,0.19138755980861244,0.0,0.0645933014354067,0.0007606735418452338
определяться,ipf,0.789272030651341,0.0421455938697318,0.14942528735632185,0.01532567049808429,0.0,0.0038314176245210726,0.0,0.0,0.0,0.0,0.00047496601536269387
опреснять,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
оприходовать,pf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
опровергать,ipf,0.38461538461538464,0.02564102564102564,0.28205128205128205,0.15384615384615385,0.0,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.0,0.02564102564102564,7.097193333005771e-05
опровергнуть,pf,0.0,0.022727272727272728,0.2727272727272727,0.5,0.022727272727272728,0.045454545454545456,0.0,0.0,0.13636363636363635,0.0,8.007089914160356e-05
опрокидывать,ipf,0.42857142857142855,0.0,0.21428571428571427,0.14285714285714285,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,2.5477104272328405e-05
опрокидываться,ipf,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0918758973855031e-05
опрокинуть,pf,0.0,0.018867924528301886,0.49056603773584906,0.11320754716981132,0.0,0.09433962264150944,0.018867924528301886,0.0,0.2641509433962264,0.0,9.644903760238611e-05
опрокинуться,pf,0.0,0.0,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.4558345298473376e-05
опросить,pf,0.0,0.057692307692307696,0.09615384615384616,0.0,0.019230769230769232,0.0,0.0,0.0,0.8269230769230769,0.0,9.462924444007694e-05
опростать,pf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
опроститься,pf,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
опротестовать,pf,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0918758973855031e-05
опротестовывать,ipf,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.2738552136164203e-05
опрощаться,ipf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
опрыскать,pf,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
опрыскивать,ipf,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
опубликовать,pf,0.0,0.24285714285714285,0.20476190476190476,0.08095238095238096,0.0,0.004761904761904762,0.009523809523809525,0.0,0.45714285714285713,0.0,0.0003821565640849261
опускать,ipf,0.41304347826086957,0.0,0.3804347826086957,0.043478260869565216,0.0,0.16304347826086957,0.0,0.0,0.0,0.0,0.0001674209709324438
опускаться,ipf,0.3402061855670103,0.020618556701030927,0.4536082474226804,0.061855670103092786,0.0,0.12371134020618557,0.0,0.0,0.0,0.0,0.00017651993674398968
опустеть,pf,0.0,0.03225806451612903,0.532258064516129,0.016129032258064516,0.0,0.0,0.41935483870967744,0.0,0.0,0.0,0.00011282717606316867
опустить,pf,0.0,0.0375,0.525,0.0625,0.059375,0.159375,0.0125,0.0,0.14375,0.0,0.000582333811938935
опуститься,pf,0.0,0.0641025641025641,0.8205128205128205,0.0641025641025641,0.00641025641025641,0.04487179487179487,0.0,0.0,0.0,0.0,0.00028388773332023085
опустошать,ipf,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,9.09896581154586e-06
опустошить,pf,0.0,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.5,0.0,3.2756276921565095e-05
опутать,pf,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.5555555555555556,0.0,1.6378138460782548e-05
опутывать,ipf,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
опухать,ipf,0.3,0.0,0.2,0.3,0.0,0.0,0.2,0.0,0.0,0.0,1.819793162309172e-05
опухнуть,pf,0.0,0.0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,3.821565640849261e-05
опушить,pf,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,1.6378138460782548e-05
опушиться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
опылить,pf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
опылять,ipf,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-06
опьянеть,pf,0.0,0.0,0.8333333333333334,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,2.1837517947710062e-05
опьянить,pf,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,7.279172649236688e-06
опьянять,ipf,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,7.279172649236688e-06
организовать,ipf,0.6078431372549019,0.0196078431372549,0.0196078431372549,0.1568627450980392,0.0196078431372549,0.0,0.0,0.13725490196078433,0.0,0.0392156862745098,9.280945127776777e-05
организовать,pf,0.0,0.16736401673640167,0.26359832635983266,0.3263598326359833,0.0041841004184100415,0.0,0.008368200836820083,0.0,0.2301255230125523,0.0,0.0004349305657918921
организоваться,pf,0.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5477104272328405e-05
организовывать,ipf,0.0,0.1,0.425,0.4,0.0,0.025,0.05,0.0,0.0,0.0,7.279172649236688e-05
