verb,factor1,factor2,group
переплетаться ipf,-15.6680463969835,6.25443295698384,1
смачивать ipf,-16.8382766119869,6.30587623772813,1
передвигаться ipf,-4.66514359216646,6.30994304544622,1
проноситься ipf,6.18240241638439,6.31416680809638,1
обновляться ipf,-15.5055565769491,6.31529022510859,1
отбивать ipf,-6.44542069198574,6.34713337265511,1
высовываться ipf,-0.3637025434216,6.35960065643063,1
восхищать ipf,-6.687997232265,6.38311260947399,1
подрывать ipf,-17.780312841598,6.39843918831483,1
трубить ipf,-5.75987376628433,6.40597006111849,1
гладить ipf,29.540717857133,6.41401801474156,1
гнить ipf,-15.61195664923,6.45232341668113,1
осложняться ipf,-16.4453404248792,6.45405714060438,1
успокаиваться ipf,-8.21008103449077,6.45530199823615,1
отвлекать ipf,-1.54941539650829,6.45993488257819,1
поручать ipf,-6.69809330770653,6.48995399436651,1
отделываться ipf,-17.6344772944817,6.49862224104907,1
высказываться ipf,6.74019601475064,6.5107889198881,1
сеять ipf,-9.80338961921377,6.51857586661123,1
подпадать ipf,-17.5361722745629,6.5420718266977,1
отмахиваться ipf,-7.97963466741751,6.54262563298764,1
осложнять ipf,-17.5098007836456,6.54572314857461,1
спасаться ipf,-8.94708355321032,6.58623760009311,1
отменяться ipf,-17.3662176182103,6.59970223639977,1
припоминать ipf,-14.5529479761552,6.60122794828459,1
отрывать ipf,-13.6111737199369,6.62595599246603,1
анализировать ipf,-20.7299930171757,6.6600777603918,1
слышаться ipf,80.9091023911059,6.69302459053908,1
наполняться ipf,-6.19725848147479,6.72085506414316,1
изнашиваться ipf,-18.2870948115413,6.74534733219515,1
заполняться ipf,-12.8083850994107,6.7657010188409,1
поправлять ipf,-0.269142586006217,6.80866146339753,1
пробиваться ipf,4.94155741741999,6.82929788585902,1
проделывать ipf,-7.18609222184473,6.84003379331181,1
добираться ipf,7.71991640086881,6.84045906109803,1
портиться ipf,-7.13704232940494,6.85962197963895,1
отвергать ipf,-11.0566115149285,6.86043497769689,1
пожимать ipf,1.91445743610784,6.86856824524431,1
выключать ipf,-13.8424969852971,6.87435024583303,1
затруднять ipf,-14.5105779641134,6.88088124515164,1
надвигаться ipf,-1.59037607023539,6.90644203291144,1
вскакивать ipf,5.34230652295599,6.91098290919029,1
проклинать ipf,-13.3922076604814,6.91434182048201,1
запускать ipf,-5.37514826379904,6.92947998269245,1
вноситься ipf,-13.6423990911037,6.94469066156264,1
распределяться ipf,-13.6423990911037,6.94469066156264,1
разваливаться ipf,-13.5667724727073,6.97220338276105,1
грызть ipf,4.19653709693543,7.00589757469656,1
приклеивать ipf,-14.7748159969089,7.00989030290613,1
прогуливаться ipf,2.86168659232714,7.03221808812664,1
утрачивать ipf,-16.0206728303087,7.03382086245201,1
вымирать ipf,-15.9562041376256,7.07684598464641,1
избавлять ipf,-17.1115046799924,7.12183554854533,1
регистрироваться ipf,-14.4687430114393,7.12472665885603,1
морочить ipf,-11.468078466352,7.12696969707874,1
убывать ipf,-11.051247366355,7.13384835911444,1
врываться ipf,-10.3304234057039,7.13462000354965,1
подключаться ipf,-16.446865623771,7.1377805352444,1
нападать ipf,-4.10689838349329,7.14433664425264,1
выезжать ipf,2.00803851447774,7.16519339515947,1
голосовать ipf,-2.09560065137924,7.18198522367119,1
целоваться ipf,8.00517027210693,7.18613687790653,1
сознаваться ipf,-16.4917189386907,7.21886498483549,1
спохватываться ipf,-15.4841534777658,7.23598085315341,1
оскорблять ipf,-2.8955855686046,7.26182037440247,1
доводить ipf,-6.27840126126093,7.26644350011235,1
разрастаться ipf,-11.2323939444359,7.28714327964464,1
праздновать ipf,3.03351458111703,7.32349882498064,1
подбираться ipf,-5.68572768526631,7.33396333291714,1
бледнеть ipf,-13.7201306292729,7.34833629588138,1
хитрить ipf,-7.46941694618344,7.36987389204901,1
недооценивать ipf,-17.5689134916078,7.37499917790605,1
кушать ipf,-10.7785549679074,7.38075737235476,1
питать ipf,-6.79133187559345,7.39402084050623,1
нагреваться ipf,-16.3672173618987,7.395382309548,1
сменяться ipf,1.21256526354012,7.3970755538697,1
замолкать ipf,-5.41746800899486,7.43504332826784,1
протестовать ipf,-8.13495669825914,7.44307657546007,1
греться ipf,-1.8471240686175,7.44420666651992,1
отскакивать ipf,-14.0746737863013,7.46647679272721,1
натягивать ipf,-2.94988651248626,7.47566708160825,1
соединяться ipf,-2.3193353020031,7.49755574097878,1
унижать ipf,-7.86104681144692,7.51090854303947,1
жаться ipf,-8.43047503993693,7.51417868645448,1
разъяснять ipf,-5.1905881538057,7.51758149186307,1
устранять ipf,-17.3371444476695,7.52143921901625,1
окрашиваться ipf,-17.3259078644279,7.52727104474418,1
навязывать ipf,-10.6788730676314,7.53769737187338,1
накрывать ipf,-1.69767112536422,7.54994270032552,1
убеждать ipf,25.762669977164,7.60878561030665,1
травить ipf,-7.48646431349165,7.60977403705823,1
тошнить ipf,-6.27018342024779,7.61142800368432,1
смахивать ipf,-8.76414946872832,7.61308515786699,1
проверяться ipf,-12.6623054893912,7.73349255441127,1
трясти ipf,37.0935329903132,7.75422031309705,1
мутить ipf,-7.07782592102348,7.79406896828297,1
вытаскивать ipf,-1.46621630954984,7.80357410889799,1
выращивать ipf,-7.27156082451982,7.80438453839691,1
валиться ipf,-2.75574224943038,7.85928170219166,1
отрезать ipf,-17.4611318991184,7.86771439297026,1
вычислять ipf,-16.2521106071536,7.87686843101338,1
капать ipf,4.03441325191472,7.89458725512756,1
причинять ipf,-15.9846542155984,7.93558150332559,1
вырываться ipf,-3.82257019942095,7.96336376937118,1
расставлять ipf,-9.23688987639682,7.9646909781959,1
свистеть ipf,11.5089428618297,7.99323727465766,1
изображать ipf,19.1763407398735,7.99696668864901,1
регулировать ipf,-18.4721627482744,8.01456552607581,1
затрагивать ipf,-11.5359668248627,8.02351524938423,1
близиться ipf,-8.95739361688377,8.07160279927453,1
спотыкаться ipf,-11.2823710571047,8.10903983578979,1
складывать ipf,10.9069004501494,8.10932285299862,1
иллюстрировать ipf,-14.1145776183008,8.11377711299779,1
сдерживать ipf,-12.2331277806647,8.14521156280328,1
именовать ipf,-21.3260072331922,8.15842746151772,1
обрушиваться ipf,-15.4438437239835,8.16354966149782,1
осваивать ipf,-8.69270045249641,8.16789732346896,1
обязывать ipf,-12.7008187235101,8.16875106035612,1
вертеть ipf,11.9445129652904,8.18182679779214,1
пороть ipf,-9.91371652818876,8.19107547526144,1
поставлять ipf,-10.9992911273425,8.20156737996822,1
пересекать ipf,-0.00643685599926708,8.22079383967482,1
высказывать ipf,4.66057478687921,8.26944472926219,1
трепаться ipf,-6.22936536253207,8.27980242751064,1
разбивать ipf,-13.5232315852665,8.28520624852546,1
примыкать ipf,-10.5649043537993,8.32120346896628,1
восстанавливаться ipf,-16.270187644319,8.34358565879122,1
угощать ipf,33.1472862364255,8.35074666803064,1
объявляться ipf,-10.7802413489468,8.36977117116491,1
сближать ipf,-12.0071915277475,8.40057991101039,1
вырезать ipf,-7.27198417779029,8.4042250887707,1
тормозить ipf,-9.0926176515742,8.41204614750061,1
замыкаться ipf,-11.912658254752,8.4349708125084,1
зажимать ipf,-17.1014859626777,8.44689022118137,1
вязать ipf,-3.92104508754936,8.46034470311572,1
красить ipf,-7.85215221496298,8.55912439590928,1
задерживаться ipf,0.83201538497141,8.56153326442021,1
потреблять ipf,-18.3565775136073,8.56887008216649,1
вручать ipf,-3.32974082277234,8.5738670708399,1
основываться ipf,-16.9741456806013,8.69196408933217,1
разрывать ipf,-9.58257086555254,8.72410254192117,1
вытягивать ipf,-8.13554342866137,8.72826607329716,1
проступать ipf,-1.60408460062692,8.73146196109661,1
лепить ipf,-3.44841992305092,8.73417359209981,1
выявлять ipf,-16.0930220510397,8.74099613333553,1
деваться ipf,-12.9607882798438,8.78984099473355,1
подключать ipf,-16.4603236441666,8.8045513906801,1
подбирать ipf,13.1234931173401,8.80949706908146,1
исповедовать ipf,-10.6318176591147,8.83493227276432,1
удерживаться ipf,-9.96665921074454,8.8676267427836,1
выдумывать ipf,-9.15792995540194,8.88919635829992,1
притягивать ipf,-6.46764877591636,8.89071334573737,1
тренироваться ipf,-9.89103259234816,8.89513946398201,1
замерзать ipf,-13.7627129288153,8.90247056832599,1
топтать ipf,-8.53511476363923,8.93723979913291,1
насчитывать ipf,-14.4700938563047,8.94781748407776,1
преклоняться ipf,-9.02285371933848,8.95894888039301,1
удерживать ipf,-4.39756410118357,8.96162891436507,1
наклоняться ipf,-6.16053418484359,8.98006277860497,1
подносить ipf,-1.95087909978387,8.99166067702617,1
разрабатывать ipf,-10.989956961426,8.99602814091697,1
подаваться ipf,-3.42476997650489,9.01294106078336,1
освещать ipf,10.7917052733379,9.03494418878982,1
прекращать ipf,-11.3497099748795,9.05525120840024,1
посвящать ipf,-12.0650262203581,9.07221519074032,1
лечиться ipf,4.53798177372869,9.1013674403616,1
возмущаться ipf,17.7932488110598,9.10965154401734,1
знакомить ipf,-5.15947367027257,9.12782734027584,1
устраиваться ipf,-1.88567141939449,9.13877602131403,1
опровергать ipf,-8.84686772742764,9.14824142743237,1
расширять ipf,-11.8108566084176,9.22361086216218,1
вкладывать ipf,-9.16224231559012,9.25651304741867,1
улетать ipf,-5.5698297358206,9.28719882254232,1
составляться ipf,-10.7588382497635,9.29046179920972,1
любоваться ipf,3.96585086275794,9.33197708508431,1
предъявлять ipf,-12.4709902504461,9.36794141098374,1
разворачивать ipf,-13.1182053343694,9.3864701803987,1
сохнуть ipf,-10.626091645978,9.44882904663431,1
откладывать ipf,3.65352898561569,9.46324848388113,1
упираться ipf,9.06740362871981,9.48900662900647,1
склеиваться ipf,-18.1661655501942,9.5280537572284,1
каяться ipf,-8.61008656930178,9.55148712930981,1
закуривать ipf,-7.70548227323297,9.55710694257303,1
переезжать ipf,-4.49457194259966,9.56251462328279,1
погружать ipf,-13.9596841623807,9.56868668154311,1
путаться ipf,5.84921543902581,9.58590271100437,1
заменяться ipf,-12.5627793272274,9.5955083513997,1
докладывать ipf,12.2376130999381,9.61685962354134,1
жрать ipf,-9.38123472093845,9.62795981576235,1
добывать ipf,-2.56967313457785,9.6794483406392,1
увлекаться ipf,13.5666373684021,9.69323616204078,1
догонять ipf,-7.22924939637145,9.73384692121935,1
сжимать ipf,3.56818479845349,9.74682115143397,1
подмигивать ipf,-1.05705065003225,9.78521173299259,1
устремляться ipf,-10.5155671298265,9.80249007263299,1
преувеличивать ipf,-16.572921792872,9.81386908601727,1
умудряться ipf,-2.39032400221934,9.83479355374008,1
препятствовать ipf,-10.2106113786069,9.85023353682556,1
плясать ipf,9.16510426854824,9.86149183140689,1
наклеивать ipf,-16.4695195278592,9.8665078724525,1
записываться ipf,-10.7036434848579,9.99481973474856,1
срываться ipf,-5.68947493475539,10.0695688504248,1
нарастать ipf,-4.16283840739833,10.0719095776948,1
заливать ipf,-1.33866354898821,10.0844678366124,1
направлять ipf,-8.35243799204773,10.0872223152163,1
убирать ipf,14.5342406359653,10.1095262447249,1
излагать ipf,-10.8756006263389,10.112015729092,1
ночевать ipf,33.0733855695463,10.1307889213943,1
затрудняться ipf,-16.2841014097498,10.164332373982,1
вмешиваться ipf,11.592327669846,10.1802890262804,1
поглощать ipf,-13.5555953921068,10.2412570638089,1
прибавлять ipf,-7.84476714320541,10.2492495444884,1
размножаться ipf,-14.5347570670933,10.2933319769998,1
покидать ipf,18.4023385160672,10.295607067367,1
воображать ipf,-18.7547487409651,10.3298263811608,1
стирать ipf,12.2447612088162,10.3379558880891,1
командовать ipf,36.9549937723707,10.3427835205586,1
обнимать ipf,12.9758161908203,10.3463512718918,1
ревновать ipf,0.764966813563353,10.3647117707467,1
утверждаться ipf,-5.20033737725425,10.4815177689567,1
сжиматься ipf,-7.02485320671527,10.5503090266895,1
растворяться ipf,-8.30852334931325,10.5604832256361,1
жениться ipf,0.829193798372227,10.5726342060515,1
оглядываться ipf,19.1942052120446,10.5877325033035,1
знакомиться ipf,-1.96969875651022,10.5928691913307,1
таить ipf,-9.34323328487675,10.6310387425841,1
улучшать ipf,-17.5619225081955,10.6323287227358,1
выживать ipf,-15.3518668893156,10.6540262040666,1
хвататься ipf,5.77417280558116,10.7099220787094,1
распадаться ipf,-7.83996054380923,10.7361768497108,1
склоняться ipf,-5.01545431851253,10.7435343873236,1
подъезжать ipf,-8.09887551321365,10.74572620098,1
покрываться ipf,-10.2938609014106,10.7977943294018,1
чистить ipf,9.72505990723065,10.8597732731038,1
копать ipf,10.4795697854764,10.8607809462415,1
переноситься ipf,-15.4286843188734,10.9060333593051,1
проситься ipf,-3.04626856904932,10.9329327975309,1
улучшаться ipf,-15.2661944988391,10.9668906274299,1
валить ipf,3.44354585834562,10.9698872191006,1
соединять ipf,-12.8371539088747,10.9874089898423,1
краснеть ipf,8.67669999593281,11.027378545992,1
раздавать ipf,-2.30672299184431,11.0864443059371,1
вешать ipf,-4.29160594556696,11.1227794049922,1
ручаться ipf,-16.1492583829719,11.1262920838245,1
запрещать ipf,2.45130879312131,11.2650417797533,1
уточнять ipf,-11.9888456504923,11.3117405102775,1
выравнивать ipf,-18.236594044383,11.3324391445148,1
подписывать ipf,3.30819450805541,11.3674322744786,1
выдвигать ipf,-8.88784224048208,11.3694012760862,1
взлетать ipf,-3.21996948713847,11.3720858968691,1
оплачивать ipf,-12.3810130459742,11.4074437826806,1
выставлять ipf,-6.29727072771681,11.4126701680111,1
гаснуть ipf,7.87111064951969,11.4195220385051,1
затягивать ipf,-2.98366767448523,11.4304347168437,1
сочинять ipf,31.2267311443187,11.4578273240385,1
издавать ipf,1.11950288439466,11.5178684280674,1
внушать ipf,25.5319951417846,11.5454362687932,1
выбрасывать ipf,-3.19421176852984,11.6171054670231,1
восходить ipf,-11.7381665712485,11.6368494670811,1
укладывать ipf,1.70037208836049,11.6479381364407,1
прибивать ipf,-14.4538931972942,11.6813728383728,1
дополнять ipf,-8.96590402306773,11.7285208359445,1
выглядывать ipf,9.10067923557813,11.7405501781323,1
драться ipf,35.4294578941343,11.8693240848012,1
купаться ipf,15.1356922752552,11.8912785588678,1
завершать ipf,-17.7265927905289,11.9209668717554,1
звенеть ipf,27.814660803516,12.0586407966599,1
выскакивать ipf,0.175927270409651,12.0598965097093,1
откликаться ipf,-5.17810593088483,12.0866437305891,1
злиться ipf,-0.766680857675719,12.1027560690614,1
нарушаться ipf,-2.31525133702227,12.1435655119637,1
превращать ipf,-9.81770009159457,12.1515426177967,1
окружать ipf,6.34421132468907,12.2286116553563,1
заканчивать ipf,16.1837847597072,12.230637859046,1
раскрывать ipf,-10.1655699990143,12.2403703400486,1
здороваться ipf,7.66046935885894,12.2686900858329,1
очищать ipf,-12.2534770433824,12.409214481389,1
выяснять ipf,-5.23390158635215,12.5034883554313,1
облегчать ipf,-13.5360536408955,12.567390763703,1
вылезать ipf,3.1854018520865,12.5675494792257,1
опаздывать ipf,-0.473633596038353,12.6875816231257,1
успокаивать ipf,19.6241707009801,12.700834371933,1
уменьшать ipf,-16.5587589801492,12.782038283297,1
пронизывать ipf,-13.7021010241626,12.7948511988915,1
печь ipf,11.619604193511,12.8361527826135,1
прибегать ipf,-1.23888195595361,12.8556411268257,1
обозначаться ipf,-9.63890873210478,12.8688482973912,1
сравнивать ipf,-0.855728078291372,13.0608030260238,1
обижать ipf,-0.824920435360892,13.0696429161604,1
улавливать ipf,-6.16126952942436,13.0905998816095,1
выявляться ipf,-17.0840493417337,13.0926838948107,1
таять ipf,8.87767270889498,13.1191585315782,1
отпадать ipf,-11.499569773366,13.1532603086824,1
уделять ipf,-7.95032559576508,13.1724355609938,1
точить ipf,-7.02869048170026,13.2230213070844,1
сниться ipf,51.6161849850726,13.2431961741783,1
наводить ipf,0.0557372971963789,13.25349238875,1
нажимать ipf,-14.6983880878219,13.2548131635273,1
отменять ipf,-15.0158770556189,13.2816514668084,1
рождать ipf,-5.13304567820161,13.3625013155951,1
именоваться ipf,-6.81706074373018,13.3663599986491,1
присоединяться ipf,-14.6521383262674,13.408505632149,1
грабить ipf,3.13561749976145,13.4858588597664,1
выпивать ipf,31.4723739248607,13.5046295032022,1
прибывать ipf,0.859176151116406,13.561098390263,1
предпринимать ipf,-12.2723796968992,13.6120734074266,1
вонять ipf,-5.63248641062063,13.7024760758181,1
отдаваться ipf,-6.34736490019581,13.7356228537186,1
посещать ipf,23.784372758969,13.8060047524484,1
набирать ipf,12.5527228405732,13.9282785247287,1
всплывать ipf,-6.35080809303816,13.9689387652465,1
помещать ipf,-13.6154001742633,14.0013857320916,1
лишать ipf,-3.33936410463752,14.0025806661808,1
вынуждать ipf,-8.60224296522196,14.0884806014578,1
раздаваться ipf,41.4124344389265,14.1340561120891,1
лаять ipf,-1.75118528307782,14.1620258054318,1
замирать ipf,12.2105623658713,14.1998878488974,1
ориентироваться ipf,-11.691604801143,14.2180971252766,1
заливаться ipf,-1.55506437084701,14.2190343240165,1
задумываться ipf,36.7812433660128,14.2833505995359,1
отбирать ipf,6.59265750812463,14.3072145468577,1
комментировать ipf,-9.61272816984858,14.3181027501169,1
вписываться ipf,-13.444597571681,14.3181402207924,1
проникать ipf,13.2646038230838,14.3746552635903,1
вставлять ipf,-4.98318295329129,14.3809005457048,1
рыть ipf,-3.26528384928236,14.453778305313,1
глотать ipf,-7.35378662113881,14.4710771011659,1
выписывать ipf,2.10373418481315,14.4852029150578,1
отделять ipf,-6.06304940656743,14.517976562992,1
выдаваться ipf,3.37679768046115,14.5263358290342,1
ругаться ipf,57.2663149226462,14.5622313880658,1
уводить ipf,10.7828513511885,14.5817699986174,1
сокращаться ipf,-9.80764224621241,14.6297840990289,1
сдавать ipf,13.3260542629629,14.7080272343506,1
публиковать ipf,-12.3189761664958,14.7356060256584,1
назначать ipf,1.29840065731616,14.7460101396304,1
разводить ipf,13.4706396606806,14.8754695396585,1
бормотать ipf,77.5278828153997,14.9768265597193,1
выпадать ipf,-4.66689112706893,15.0007114456566,1
завершаться ipf,-12.5023172791667,15.0931857530418,1
соображать ipf,15.0215443740307,15.0949581461273,1
отступать ipf,7.18748372383951,15.1597218169119,1
преподавать ipf,23.7252276056677,15.1843402663789,1
напрашиваться ipf,-8.82033370473422,15.1943287645003,1
рассчитываться ipf,-14.1856034892703,15.2152441596522,1
хоронить ipf,7.83419354152249,15.2321881610697,1
влюбляться ipf,-3.23348654514223,15.2424891191627,1
убеждаться ipf,-7.85762155872906,15.2925290824093,1
заключать ipf,-3.06534650252882,15.2978524537093,1
возить ipf,40.080826322924,15.3076498242949,1
закрываться ipf,-2.3789118465984,15.3128827690551,1
таскать ipf,50.4841188549335,15.3521350921745,1
мучиться ipf,30.5644127961776,15.3579333113596,1
душить ipf,-0.952867907711641,15.4411596869067,1
учитывать ipf,-23.1723592679905,15.4440933824408,1
переводиться ipf,-14.1437685365962,15.4590895733566,1
прекращаться ipf,-3.06934267285618,15.545851499602,1
впадать ipf,3.93764104056088,15.5777745804432,1
сливаться ipf,6.60440660880715,15.5967330718401,1
намечаться ipf,-11.4393821192921,15.6852431397116,1
обслуживать ipf,-6.36270129897406,15.7050539308913,1
обозначать ipf,-9.87159906248447,15.7273843323661,1
покрывать ipf,3.50217514442626,15.8059531387393,1
воспитывать ipf,19.5715724010402,15.836926404873,1
уносить ipf,2.92046781692413,15.9521642496298,1
восстанавливать ipf,-9.67091029079279,15.9641201736539,1
отводить ipf,3.79705020044684,15.9641430489218,1
диктовать ipf,3.01008396683182,15.9834847867785,1
заделывать ipf,-17.8650906191186,16.0279135959389,1
сосать ipf,-4.76975350086508,16.0426287414621,1
жечь ipf,24.6905970851548,16.080064613003,1
прижимать ipf,7.5807365526435,16.1489512911367,1
обрабатывать ipf,-14.9881641783866,16.1966009195824,1
кипеть ipf,9.27189002188363,16.2802748681613,1
подсказывать ipf,6.79562967733378,16.2954037165141,1
раздражать ipf,63.9114443021341,16.4318649510275,1
разворачиваться ipf,0.29782777744918,16.4401387771278,1
вылетать ipf,-3.58942007736925,16.6910062461962,1
изменять ipf,-6.71352721795707,16.6958797465671,1
разрешаться ipf,0.694785608032738,16.8184087331092,1
привозить ipf,18.5808725575087,16.9609208548716,1
справляться ipf,12.6639811158854,16.96377661248,1
ссылаться ipf,-0.970052042398122,17.0203629033692,1
молиться ipf,39.8665309204053,17.3358484032731,1
греметь ipf,27.1788812918155,17.391104865594,1
придумывать ipf,9.25358135559567,17.3912633519408,1
отзываться ipf,16.7748982905986,17.4076756435755,1
удовлетворять ipf,-1.39272513783037,17.4271152945469,1
добавляться ipf,-15.0407461861598,17.439237744942,1
заглядывать ipf,37.1121490175404,17.4936745955915,1
погружаться ipf,-6.55613377409896,17.5346844176248,1
различать ipf,4.94880934483484,17.53707916733,1
оправдывать ipf,0.620161604728104,17.6037818996134,1
забирать ipf,11.0224513658915,17.677674813567,1
ругать ipf,46.627139827714,17.8374635620083,1
исходить ipf,18.2106009243537,17.8605654618198,1
стесняться ipf,20.0456948183821,17.9117671884554,1
выигрывать ipf,7.99349788948212,17.912314050139,1
обманывать ipf,-3.29138093216514,17.9493172495567,1
сулить ipf,-6.02744624873609,17.962354935645,1
осознавать ipf,-7.52528734293149,17.9956982066096,1
воровать ipf,6.25865922646304,17.9990838534727,1
усиливать ipf,-10.3476647853412,18.0308381086714,1
направляться ipf,0.404033820011022,18.0420894635763,1
заменять ipf,-0.043524427067176,18.1027667170903,1
презирать ipf,27.4443510236358,18.1728895561248,1
сводить ipf,18.6499621746206,18.2344416179507,1
повторяться ipf,7.77855964567897,18.2819416631752,1
развивать ipf,-8.84450046131631,18.2950077173987,1
оживать ipf,-6.27398049647589,18.3429247434828,1
подтверждаться ipf,-14.9815297777783,18.373684733586,1
лить ipf,-4.98169154065526,18.381501977433,1
отставать ipf,-3.26089601364204,18.385555199046,1
задерживать ipf,-10.6812876496933,18.4061408142049,1
стареть ipf,-17.7098269037144,18.4901242776164,1
мучить ipf,58.4685098407415,18.6062534904015,1
тревожить ipf,23.51730835063,18.630798273291,1
обрабатываться ipf,-16.8421908190395,18.6580967448772,1
разрабатываться ipf,-11.2009912868745,18.7393076996477,1
смущать ipf,18.7894322986518,18.8970175903051,1
слушаться ipf,11.6937444391496,18.9039960036577,1
лгать ipf,4.903241207397,18.9154008922741,1
жать ipf,0.344475582347568,18.9193183076049,1
хвалить ipf,26.5648605964276,18.9296713819918,1
захватывать ipf,-8.61484502308997,19.1217737709201,1
проигрывать ipf,4.49004141305807,19.1310331894253,1
освобождаться ipf,-11.2312823233422,19.1367935639393,1
удаляться ipf,5.0210827471921,19.1425352346615,1
расставаться ipf,-0.380928239585226,19.1769775646359,1
представать ipf,-9.67650764105963,19.1906845962208,1
чувствоваться ipf,38.813538318647,19.1950790805981,1
заполнять ipf,3.54843074078874,19.1957442845383,1
возглавлять ipf,13.8854293055865,19.2230518400507,1
проживать ipf,3.7076550418421,19.294339544324,1
отправлять ipf,19.4271357533271,19.3289679491428,1
побеждать ipf,-0.514682235947076,19.3625279555925,1
рвать ipf,7.56313970296893,19.4789090119707,1
сниматься ipf,18.219622780504,19.5396805826582,1
приступать ipf,-12.7498589208142,19.7174890497843,1
намекать ipf,9.66121593113675,19.7225597416427,1
длиться ipf,64.7860583715086,19.7483166753739,1
исполнять ipf,42.1567968481198,19.7873561335672,1
обижаться ipf,12.2515304224012,19.8029265355867,1
крутиться ipf,0.35227450706499,19.8465931691311,1
ссориться ipf,25.9698054354978,19.8683383494675,1
записывать ipf,42.6739427942695,19.9264292023968,1
оборачиваться ipf,-1.25581094125149,20.0716685293267,1
обсуждать ipf,64.04611297692,20.1469122956487,1
останавливать ipf,7.38079669509601,20.1747405007747,1
обретать ipf,-5.42746411778283,20.205090293789,1
уничтожать ipf,0.377978908270734,20.2801033390964,1
притворяться ipf,-8.10782143729866,20.4069865427969,1
дуть ipf,31.6281486328741,20.4206388271894,1
уставать ipf,4.89255135462305,20.5116864810996,1
опускаться ipf,21.4653980690422,20.5768749096067,1
пояснять ipf,-13.8158764296976,20.584251562272,1
удивлять ipf,16.692234562816,20.6270156053639,1
бродить ipf,85.4298826048273,20.8316480649198,1
выбираться ipf,1.24889492764033,20.8532325699925,1
исполняться ipf,-0.0933277106115232,20.8909961704123,1
укреплять ipf,-9.94457641272164,20.975206745681,1
переть ipf,-1.65002622049403,21.0332757689002,1
вытекать ipf,-12.2559462267558,21.0581826463206,1
увеличивать ipf,-14.7064263712649,21.1400047336788,1
вериться ipf,2.73808876360666,21.1649625832405,1
слагать ipf,-16.101359265584,21.1858926866187,1
пропускать ipf,14.2623623844579,21.3109642463578,1
охватывать ipf,15.0327759478704,21.3280827701665,1
гудеть ipf,35.0448011075257,21.3336991130331,1
теряться ipf,16.9348564690708,21.3345775162774,1
образовывать ipf,-10.0379319861734,21.3511422311381,1
выделять ipf,-0.554246254502894,21.3854038957364,1
разрушать ipf,-8.64584050354649,21.3943921399264,1
губить ipf,-13.2559149408282,21.4523115261304,1
чуять ipf,1.3288726630745,21.4964315097021,1
освобождать ipf,-6.72759595605379,21.5284647861634,1
подводить ipf,-7.98570071375639,21.5589092736712,1
отнимать ipf,-7.51509632955559,21.6552212105848,1
наливать ipf,3.44074147724285,21.6907573443309,1
отличать ipf,6.02852509323525,21.7000960677719,1
поражать ipf,27.4537822854676,21.7187225398761,1
варить ipf,28.8675773780807,21.7274298754269,1
разбирать ipf,-0.530290873789167,21.7592056696474,1
подвергаться ipf,8.90972574657928,21.8661599870846,1
украшать ipf,18.8741704164378,21.8894275384467,1
питаться ipf,15.9475143347156,21.9295299433865,1
употреблять ipf,-0.158709566216578,21.963666789806,1
кончать ipf,13.0777961043871,21.9965312370012,1
укладываться ipf,-2.73045443258233,22.0594676989117,1
протягивать ipf,1.10428175656495,22.251132671349,1
биться ipf,50.8746066045729,22.3146539590896,1
портить ipf,2.94952156455389,22.3549390691617,1
тонуть ipf,1.68409158824846,22.3948167605992,1
усиливаться ipf,-2.97411771338075,22.4247320511233,1
печатать ipf,26.7631521787158,22.5164580238055,1
превосходить ipf,-4.29873492970174,22.5420113999158,1
рушиться ipf,-1.02978676677134,22.628010867241,1
рубить ipf,-1.45883407935374,22.6658035373943,1
ограничивать ipf,-13.0537009215418,22.8347506773583,1
видеться ipf,57.7401303169336,22.8576969866965,1
обеспечиваться ipf,-15.7426931548717,22.9133284573991,1
порождать ipf,-7.49205384645801,22.9702841579671,1
дарить ipf,27.4529673309626,22.9866509040654,1
спасать ipf,18.9994860868366,23.0927257930129,1
осуждать ipf,1.69933000078116,23.1800254129865,1
вздыхать ipf,29.1768203672485,23.3736099132417,1
приводиться ipf,-5.50949622259039,23.4033372537434,1
хрипеть ipf,7.64368112259188,23.434544243807,1
шить ipf,10.8646579220589,23.4707973574959,1
ощущать ipf,122.672447655732,23.5017739581877,1
прощать ipf,1.50517741920547,23.5318363716804,1
располагаться ipf,41.9626800967303,23.5854889211106,1
привыкать ipf,-5.85084228007845,23.6181775371802,1
отходить ipf,13.8905973594884,23.6622463003455,1
лечить ipf,1.37555140898007,23.8150556925277,1
пропадать ipf,33.1248223892202,23.9547393875754,1
обязываться ipf,-16.6232605944203,23.9865423615389,1
бросаться ipf,15.365478662639,24.0427623558591,1
повышаться ipf,-10.2409122461597,24.0837498862472,1
добиваться ipf,9.83471828652998,24.1533097105253,1
разрешать ipf,17.4973502817212,24.1566428355646,1
расширяться ipf,-0.202016469151533,24.2708142942817,1
колебаться ipf,20.0485856709374,24.413623393658,1
повышать ipf,-6.92178877387121,24.4366296269966,1
беспокоиться ipf,0.890785446053769,24.589054150844,1
доставаться ipf,4.75998881999732,24.590825805327,1
мыть ipf,46.4706082038298,24.641533561556,1
умолять ipf,13.2107649048225,24.6858480145557,1
настаивать ipf,62.0887326420211,24.7386286010603,1
цитировать ipf,-6.27192853631503,24.7447594228701,1
